[1;31m[PHY]   put_queue: queue is full
[0m0] Checking tx_Data_request for 744295 times 
[24.0] Checking tx_Data_request for 744296 times 
[24.0] Checking tx_Data_request for 744297 times 
[24.0] Checking tx_Data_request for 744298 times 
[24.0] Checking tx_Data_request for 744299 times 
[24.0] Checking tx_Data_request for 744300 times 
[24.0] Checking tx_Data_request for 744301 times 
[24.0] Checking tx_Data_request for 744302 times 
[24.0] Checking tx_Data_request for 744303 times 
[24.0] Checking tx_Data_request for 744304 times 
[24.0] Checking tx_Data_request for 744305 times 
[24.0] Checking tx_Data_request for 744306 times 
[24.0] Checking tx_Data_request for 744307 times 
[24.0] Checking tx_Data_request for 744308 times 
[24.0] Checking tx_Data_request for 744309 times 
[24.0] Checking tx_Data_request for 744310 times 
[24.0] Checking tx_Data_request for 744311 times 
[24.0] Checking tx_Data_request for 744312 times 
[24.0] Checking tx_Data_request for 744313 times 
[24.0] Checking tx_Data_request for 744314 times 
[24.0] Checking tx_Data_request for 744315 times 
[24.0] Checking tx_Data_request for 744316 times 
[24.0] Checking tx_Data_request for 744317 times 
[24.0] Checking tx_Data_request for 744318 times 
[24.0] Checking tx_Data_request for 744319 times 
[24.0] Checking tx_Data_request for 744320 times 
[24.0] Checking tx_Data_request for 744321 times 
[24.0] Checking tx_Data_request for 744322 times 
[24.0] Checking tx_Data_request for 744323 times 
[24.0] Checking tx_Data_request for 744324 times 
[24.0] Checking tx_Data_request for 744325 times 
[24.0] Checking tx_Data_request for 744326 times 
[24.0] Checking tx_Data_request for 744327 times 
[24.0] Checking tx_Data_request for 744328 times 
[24.0] Checking tx_Data_request for 744329 times 
[24.0] Checking tx_Data_request for 744330 times 
[24.0] Checking tx_Data_request for 744331 times 
[24.0] Checking tx_Data_request for 744332 times 
[24.0] Checking tx_Data_request for 744333 times 
[24.0] Checking tx_Data_request for 744334 times 
[24.0] Checking tx_Data_request for 744335 times 
[24.0] Checking tx_Data_request for 744336 times 
[24.0] Checking tx_Data_request for 744337 times 
[24.0] Checking tx_Data_request for 744338 times 
[24.0] Checking tx_Data_request for 744339 times 
[24.0] Checking tx_Data_request for 744340 times 
[24.0] Checking tx_Data_request for 744341 times 
[24.0] Checking tx_Data_request for 744342 times 
[24.0] Checking tx_Data_request for 744343 times 
[24.0] Checking tx_Data_request for 744344 times 
[24.0] Checking tx_Data_request for 744345 times 
[24.0] Checking tx_Data_request for 744346 times 
[24.0] Checking tx_Data_request for 744347 times 
[24.0] Checking tx_Data_request for 744348 times 
[24.0] Checking tx_Data_request for 744349 times 
[24.0] Checking tx_Data_request for 744350 times 
[24.0] Checking tx_Data_request for 744351 times 
[24.0] Checking tx_Data_request for 744352 times 
[24.0] Checking tx_Data_request for 744353 times 
[24.0] Checking tx_Data_request for 744354 times 
[24.0] Checking tx_Data_request for 744355 times 
[24.0] Checking tx_Data_request for 744356 times 
[24.0] Checking tx_Data_request for 744357 times 
[24.0] Checking tx_Data_request for 744358 times 
[24.0] Checking tx_Data_request for 744359 times 
[24.0] Checking tx_Data_request for 744360 times 
[24.0] Checking tx_Data_request for 744361 times 
[24.0] Checking tx_Data_request for 744362 times 
[24.0] Checking tx_Data_request for 744363 times 
[24.0] Checking tx_Data_request for 744364 times 
[24.0] Checking tx_Data_request for 744365 times 
[24.0] Checking tx_Data_request for 744366 times 
[24.0] Checking tx_Data_request for 744367 times 
[24.0] Checking tx_Data_request for 744368 times 
[24.0] Checking tx_Data_request for 744369 times 
[24.0] Checking tx_Data_request for 744370 times 
[24.0] Checking tx_Data_request for 744371 times 
[24.0] Checking tx_Data_request for 744372 times 
[24.0] Checking tx_Data_request for 744373 times 
[24.0] Checking tx_Data_request for 744374 times 
[24.0] Checking tx_Data_request for 744375 times 
[24.0] Checking tx_Data_request for 744376 times 
[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[24.0] Checking tx_Data_request for 744377 times 
[24.0] Checking tx_Data_request for 744378 times 
[24.0] Checking tx_Data_request for 744379 times 
[24.0] Checking tx_Data_request for 744380 times 
[24.0] Checking tx_Data_request for 744381 times 
[24.0] Checking tx_Data_request for 744382 times 
[24.0] Checking tx_Data_request for 744383 times 
[24.0] Checking tx_Data_request for 744384 times 
[24.0] Checking tx_Data_request for 744385 times 
[24.0] Checking tx_Data_request for 744386 times 
[24.0] Checking tx_Data_request for 744387 times 
[24.0] Checking tx_Data_request for 744388 times 
[24.0] Checking tx_Data_request for 744389 times 
[24.0] Checking tx_Data_request for 744390 times 
[24.0] Checking tx_Data_request for 744391 times 
[24.0] Checking tx_Data_request for 744392 times 
[24.0] Checking tx_Data_request for 744393 times 
[24.0] Checking tx_Data_request for 744394 times 
[24.0] Checking tx_Data_request for 744395 times 
[24.0] Checking tx_Data_request for 744396 times 
[24.0] Checking tx_Data_request for 744397 times 
[24.0] Checking tx_Data_request for 744398 times 
[24.0] Checking tx_Data_request for 744399 times 
[24.0] Checking tx_Data_request for 744400 times 
[24.0] Checking tx_Data_request for 744401 times 
[24.0] Checking tx_Data_request for 744402 times 
[24.0] Checking tx_Data_request for 744403 times 
[24.0] Checking tx_Data_request for 744404 times 
[24.0] Checking tx_Data_request for 744405 times 
[24.0] Checking tx_Data_request for 744406 times 
[24.0] Checking tx_Data_request for 744407 times 
[24.0] Checking tx_Data_request for 744408 times 
[24.0] Checking tx_Data_request for 744409 times 
[24.0] Checking tx_Data_request for 744410 times 
[24.0] Checking tx_Data_request for 744411 times 
[24.0] Checking tx_Data_request for 744412 times 
[24.0] Checking tx_Data_request for 744413 times 
[24.0] Checking tx_Data_request for 744414 times 
[24.0] Checking tx_Data_request for 744415 times 
[24.0] Checking tx_Data_request for 744416 times 
[24.0] Checking tx_Data_request for 744417 times 
[24.0] Checking tx_Data_request for 744418 times 
[24.0] Checking tx_Data_request for 744419 times 
[24.0] Checking tx_Data_request for 744420 times 
[24.0] Checking tx_Data_request for 744421 times 
[24.0] Checking tx_Data_request for 744422 times 
[24.0] Checking tx_Data_request for 744423 times 
[24.0] Checking tx_Data_request for 744424 times 
[24.0] Checking tx_Data_request for 744425 times 
[24.0] Checking tx_Data_request for 744426 times 
[24.0] Checking tx_Data_request for 744427 times 
[24.0] Checking tx_Data_request for 744428 times 
[24.0] Checking tx_Data_request for 744429 times 
[24.0] Checking tx_Data_request for 744430 times 
[24.0] Checking tx_Data_request for 744431 times 
[24.0] Checking tx_Data_request for 744432 times 
[24.0] Checking tx_Data_request for 744433 times 
[24.0] Checking tx_Data_request for 744434 times 
[24.0] Checking tx_Data_request for 744435 times 
[24.0] Checking tx_Data_request for 744436 times 
[24.0] Checking tx_Data_request for 744437 times 
[24.0] Checking tx_Data_request for 744438 times 
[24.0] Checking tx_Data_request for 744439 times 
[24.0] Checking tx_Data_request for 744440 times 
[24.0] Checking tx_Data_request for 744441 times 
[24.0] Checking tx_Data_request for 744442 times 
[24.0] Checking tx_Data_request for 744443 times 
[24.0] Checking tx_Data_request for 744444 times 
[24.0] Checking tx_Data_request for 744445 times 
[24.0] Checking tx_Data_request for 744446 times 
[24.0] Checking tx_Data_request for 744447 times 
[24.0] Checking tx_Data_request for 744448 times 
[24.0] Checking tx_Data_request for 744449 times 
[24.0] Checking tx_Data_request for 744450 times 
[24.0] Checking tx_Data_request for 744451 times 
[24.0] Checking tx_Data_request for 744452 times 
[24.0] Checking tx_Data_request for 744453 times 
[24.0] Checking tx_Data_request for 744454 times 
[24.0] Checking tx_Data_request for 744455 times 
[24.0] Checking tx_Data_request for 744456 times 
[24.0] Checking tx_Data_request for 744457 times 
[24.0] Checking tx_Data_request for 744458 tim[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mes 
[24.0] Checking tx_Data_request for 744459 times 
[24.0] Checking tx_Data_request for 744460 times 
[24.0] Checking tx_Data_request for 744461 times 
[24.0] Checking tx_Data_request for 744462 times 
[24.0] Checking tx_Data_request for 744463 times 
[24.0] Checking tx_Data_request for 744464 times 
[24.0] Checking tx_Data_request for 744465 times 
[24.0] Checking tx_Data_request for 744466 times 
[24.0] Checking tx_Data_request for 744467 times 
[24.0] Checking tx_Data_request for 744468 times 
[24.0] Checking tx_Data_request for 744469 times 
[24.0] Checking tx_Data_request for 744470 times 
[24.0] Checking tx_Data_request for 744471 times 
[24.0] Checking tx_Data_request for 744472 times 
[24.0] Checking tx_Data_request for 744473 times 
[24.0] Checking tx_Data_request for 744474 times 
[24.0] Checking tx_Data_request for 744475 times 
[24.0] Checking tx_Data_request for 744476 times 
[24.0] Checking tx_Data_request for 744477 times 
[24.0] Checking tx_Data_request for 744478 times 
[24.0] Checking tx_Data_request for 744479 times 
[24.0] Checking tx_Data_request for 744480 times 
[24.0] Checking tx_Data_request for 744481 times 
[24.0] Checking tx_Data_request for 744482 times 
[24.0] Checking tx_Data_request for 744483 times 
[24.0] Checking tx_Data_request for 744484 times 
[24.0] Checking tx_Data_request for 744485 times 
[24.0] Checking tx_Data_request for 744486 times 
[24.0] Checking tx_Data_request for 744487 times 
[24.0] Checking tx_Data_request for 744488 times 
[24.0] Checking tx_Data_request for 744489 times 
[24.0] Checking tx_Data_request for 744490 times 
[24.0] Checking tx_Data_request for 744491 times 
[24.0] Checking tx_Data_request for 744492 times 
[24.0] Checking tx_Data_request for 744493 times 
[24.0] Checking tx_Data_request for 744494 times 
[24.0] Checking tx_Data_request for 744495 times 
[24.0] Checking tx_Data_request for 744496 times 
[24.0] Checking tx_Data_request for 744497 times 
[24.0] Checking tx_Data_request for 744498 times 
[24.0] Checking tx_Data_request for 744499 times 
[24.0] Checking tx_Data_request for 744500 times 
[24.0] Checking tx_Data_request for 744501 times 
[24.0] Checking tx_Data_request for 744502 times 
[24.0] Checking tx_Data_request for 744503 times 
[24.0] Checking tx_Data_request for 744504 times 
[24.0] Checking tx_Data_request for 744505 times 
[24.0] Checking tx_Data_request for 744506 times 
[24.0] Checking tx_Data_request for 744507 times 
[24.0] Checking tx_Data_request for 744508 times 
[24.0] Checking tx_Data_request for 744509 times 
[24.0] Checking tx_Data_request for 744510 times 
[24.0] Checking tx_Data_request for 744511 times 
[24.0] Checking tx_Data_request for 744512 times 
[24.0] Checking tx_Data_request for 744513 times 
[24.0] Checking tx_Data_request for 744514 times 
[24.0] Checking tx_Data_request for 744515 times 
[24.0] Checking tx_Data_request for 744516 times 
[24.0] Checking tx_Data_request for 744517 times 
[24.0] Checking tx_Data_request for 744518 times 
[24.0] Checking tx_Data_request for 744519 times 
[24.0] Checking tx_Data_request for 744520 times 
[24.0] Checking tx_Data_request for 744521 times 
[24.0] Checking tx_Data_request for 744522 times 
[24.0] Checking tx_Data_request for 744523 times 
[24.0] Checking tx_Data_request for 744524 times 
[24.0] Checking tx_Data_request for 744525 times 
[24.0] Checking tx_Data_request for 744526 times 
[24.0] Checking tx_Data_request for 744527 times 
[24.0] Checking tx_Data_request for 744528 times 
[24.0] Checking tx_Data_request for 744529 times 
[24.0] Checking tx_Data_request for 744530 times 
[24.0] Checking tx_Data_request for 744531 times 
[24.0] Checking tx_Data_request for 744532 times 
[24.0] Checking tx_Data_request for 744533 times 
[24.0] Checking tx_Data_request for 744534 times 
[24.0] Checking tx_Data_request for 744535 times 
[24.0] Checking tx_Data_request for 744536 times 
[24.0] Checking tx_Data_request for 744537 times 
[24.0] Checking tx_Data_request for 744538 times 
[24.0] Checking tx_Data_request for 744539 times 
[24.0] Checking tx_Data_request for 744540[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m times 
[24.0] Checking tx_Data_request for 744541 times 
[24.0] Checking tx_Data_request for 744542 times 
[24.0] Checking tx_Data_request for 744543 times 
[24.0] Checking tx_Data_request for 744544 times 
[24.0] Checking tx_Data_request for 744545 times 
[24.0] Checking tx_Data_request for 744546 times 
[24.0] Checking tx_Data_request for 744547 times 
[24.0] Checking tx_Data_request for 744548 times 
[24.0] Checking tx_Data_request for 744549 times 
[24.0] Checking tx_Data_request for 744550 times 
[24.0] Checking tx_Data_request for 744551 times 
[24.0] Checking tx_Data_request for 744552 times 
[24.0] Checking tx_Data_request for 744553 times 
[24.0] Checking tx_Data_request for 744554 times 
[24.0] Checking tx_Data_request for 744555 times 
[24.0] Checking tx_Data_request for 744556 times 
[24.0] Checking tx_Data_request for 744557 times 
[24.0] Checking tx_Data_request for 744558 times 
[24.0] Checking tx_Data_request for 744559 times 
[24.0] Checking tx_Data_request for 744560 times 
[24.0] Checking tx_Data_request for 744561 times 
[24.0] Checking tx_Data_request for 744562 times 
[24.0] Checking tx_Data_request for 744563 times 
[24.0] Checking tx_Data_request for 744564 times 
[24.0] Checking tx_Data_request for 744565 times 
[24.0] Checking tx_Data_request for 744566 times 
[24.0] Checking tx_Data_request for 744567 times 
[24.0] Checking tx_Data_request for 744568 times 
[24.0] Checking tx_Data_request for 744569 times 
[24.0] Checking tx_Data_request for 744570 times 
[24.0] Checking tx_Data_request for 744571 times 
[24.0] Checking tx_Data_request for 744572 times 
[24.0] Checking tx_Data_request for 744573 times 
[24.0] Checking tx_Data_request for 744574 times 
[24.0] Checking tx_Data_request for 744575 times 
[24.0] Checking tx_Data_request for 744576 times 
[24.0] Checking tx_Data_request for 744577 times 
[24.0] Checking tx_Data_request for 744578 times 
[24.0] Checking tx_Data_request for 744579 times 
[24.0] Checking tx_Data_request for 744580 times 
[24.0] Checking tx_Data_request for 744581 times 
[24.0] Checking tx_Data_request for 744582 times 
[24.0] Checking tx_Data_request for 744583 times 
[24.0] Checking tx_Data_request for 744584 times 
